image_name,image_url,Longitude,Latitude,Altitude
02575c8316daf514.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/02575c8316daf514.jpg,-81.570537,41.512901,0
0259f034953ab1cc.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/0259f034953ab1cc.jpg,-81.561342,41.507149,0
025f894218a3db14.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/025f894218a3db14.jpg,-81.556975,41.522165,0
02862c4d9df2787d.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/02862c4d9df2787d.jpg,-81.574323,41.514877,0
028b81e5b5f9cd34.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/028b81e5b5f9cd34.jpg,-81.579881,41.525232,0
028f8db193a85ecf.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/028f8db193a85ecf.jpg,-81.529238,41.522415,0
0290627265682664.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/0290627265682664.jpg,-81.553175,41.53032,0
029455117fe56666.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/029455117fe56666.jpg,-81.57845,41.516675,0
02968c5f326f0157.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/02968c5f326f0157.jpg,-81.553636,41.526513,0
02a23e38a9d39c1d.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/02a23e38a9d39c1d.jpg,-81.576208,41.504948,0
02ce1ac08ada4bfa.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/02ce1ac08ada4bfa.jpg,-81.542687,41.523526,0
02db36e159f654f1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/02db36e159f654f1.jpg,-81.552051,41.526791,0
02e9e72c47a5a669.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/02e9e72c47a5a669.jpg,-81.539675,41.505153,0
02ee16d1477b1d2d.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/02ee16d1477b1d2d.jpg,-81.536986,41.52701,0
02ef4c2638e29d60.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/02ef4c2638e29d60.jpg,-81.533344,41.509261,0
02faaf71c290b75d.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/02faaf71c290b75d.jpg,-81.579335,41.519126,0
030b15c1452382f6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/030b15c1452382f6.jpg,-81.550591,41.532162,0
03129c673a7fe5c0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/03129c673a7fe5c0.jpg,-81.549445,41.507001,0
031a31669343ea2c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/031a31669343ea2c.jpg,-81.55714,41.520299,0
032438d1cb5c491e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/032438d1cb5c491e.jpg,-81.562771,41.535582,0
0336e74fa1a574ad.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/0336e74fa1a574ad.jpg,-81.579109,41.521902,0
03390446d74c6576.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/03390446d74c6576.jpg,-81.55451,41.525429,0
034496d1dd5f89f4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/034496d1dd5f89f4.jpg,-81.56853,41.527256,0
034e667f31be499c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/034e667f31be499c.jpg,-81.545394,41.507487,0
03522c7d66b0feba.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/03522c7d66b0feba.jpg,-81.576648,41.516935,0
035915c83de248d6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/035915c83de248d6.jpg,-81.530958,41.532721,0
03608718f234c662.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/03608718f234c662.jpg,-81.578595,41.527145,0
03625c9b6b49d192.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/03625c9b6b49d192.jpg,-81.572415,41.507847,0
037463ee6c0954a4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/037463ee6c0954a4.jpg,-81.576082,41.510355,0
038c2de88c11f13c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/038c2de88c11f13c.jpg,-81.561119,41.516987,0
038ee0d33098df37.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/038ee0d33098df37.jpg,-81.572747,41.53444,0
0399820d18cbcef5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/0399820d18cbcef5.jpg,-81.550546,41.526633,0
03a53ed6ab408b9f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/03a53ed6ab408b9f.jpg,-81.562939,41.532273,0
03b296f94a0f0fb4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/03b296f94a0f0fb4.jpg,-81.543167,41.508375,0
03b29a57611ad70e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/03b29a57611ad70e.jpg,-81.542658,41.514002,0
03e18eb6b348927b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/03e18eb6b348927b.jpg,-81.531438,41.534536,0
03e3a964997cfc60.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/03e3a964997cfc60.jpg,-81.533696,41.532787,0
03eab2ee833ab2ea.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/03eab2ee833ab2ea.jpg,-81.570905,41.505736,0
03eb981d8556f73e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/03eb981d8556f73e.jpg,-81.57981,41.519557,0
03ec41090309801c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/03ec41090309801c.jpg,-81.55174,41.515684,0
0402e1bb287fab7f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/0402e1bb287fab7f.jpg,-81.578968,41.528056,0
040d22e91306e905.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/040d22e91306e905.jpg,-81.568523,41.519349,0
04193c081951016c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/04193c081951016c.jpg,-81.530492,41.525085,0
043e49649e58ac7f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/043e49649e58ac7f.jpg,-81.556177,41.516879,0
04644a8486f5fa0c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/04644a8486f5fa0c.jpg,-81.540502,41.515011,0
046b3be53664bbd6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/046b3be53664bbd6.jpg,-81.533803,41.50892,0
046ef288c50e35c9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/046ef288c50e35c9.jpg,-81.535583,41.534809,0
046effdd36391958.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/046effdd36391958.jpg,-81.567465,41.512587,0
047b1fbbf332c15c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/047b1fbbf332c15c.jpg,-81.543119,41.530762,0
049016899bdb248b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/049016899bdb248b.jpg,-81.560704,41.507054,0
04b0a32bc3ab93ed.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/04b0a32bc3ab93ed.jpg,-81.541769,41.526069,0
04b1523a9217aed4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/04b1523a9217aed4.jpg,-81.575129,41.510079,0
04b241a6f9a12a25.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/04b241a6f9a12a25.jpg,-81.563762,41.523451,0
04b9f83d473d51e6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/04b9f83d473d51e6.jpg,-81.577155,41.517067,0
04daca37d551f026.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/04daca37d551f026.jpg,-81.553078,41.533804,0
04db1e231cce67fe.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/04db1e231cce67fe.jpg,-81.530491,41.52862,0
04e04df182682413.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/04e04df182682413.jpg,-81.538961,41.5358,0
04e2cd7a942d424c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/04e2cd7a942d424c.jpg,-81.55945,41.506201,0
04e69733fd83aa83.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/04e69733fd83aa83.jpg,-81.57178,41.516169,0
04ecce9c1888949b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/04ecce9c1888949b.jpg,-81.527259,41.523305,0
04fd3d60a4470e2d.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/04fd3d60a4470e2d.jpg,-81.527872,41.51833,0
0503514427e8739a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/0503514427e8739a.jpg,-81.539589,41.510347,0
050c76a76110f03b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/050c76a76110f03b.jpg,-81.559745,41.506029,0
0512d150d5279b44.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/0512d150d5279b44.jpg,-81.565637,41.536574,0
051adeed90f47a81.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/051adeed90f47a81.jpg,-81.527682,41.508055,0
051e76fe53bd173f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/051e76fe53bd173f.jpg,-81.55233,41.513626,0
0524c4ca40fecfde.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/0524c4ca40fecfde.jpg,-81.57275,41.509711,0
052671b7f1e9a2ee.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/052671b7f1e9a2ee.jpg,-81.576098,41.509048,0
053b0d9a04e3c562.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/053b0d9a04e3c562.jpg,-81.576861,41.508111,0
0540c74c73d30a4c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/0540c74c73d30a4c.jpg,-81.560632,41.536777,0
0555377341030c80.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/0555377341030c80.jpg,-81.561164,41.526794,0
05620a925b1787b9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/05620a925b1787b9.jpg,-81.549554,41.527024,0
0566525a21ddd41c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/0566525a21ddd41c.jpg,-81.551884,41.51251,0
0574e8fd2b179f22.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/0574e8fd2b179f22.jpg,-81.562915,41.536309,0
05759ff84b21370d.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/05759ff84b21370d.jpg,-81.546344,41.525523,0
0578ba86f13ebc1a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/0578ba86f13ebc1a.jpg,-81.563591,41.53694,0
057cef35365dfe64.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/057cef35365dfe64.jpg,-81.526661,41.513664,0
058a03cfedfcc2d7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/058a03cfedfcc2d7.jpg,-81.549057,41.537099,0
058ae9dd3f36eb36.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/058ae9dd3f36eb36.jpg,-81.532364,41.507903,0
058cb4cebdf97c2c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/058cb4cebdf97c2c.jpg,-81.557416,41.53544,0
0594d94e26a09247.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/0594d94e26a09247.jpg,-81.528964,41.506908,0
05a2e208d558f782.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/05a2e208d558f782.jpg,-81.543371,41.518606,0
05a5fae34ce088b5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/05a5fae34ce088b5.jpg,-81.570516,41.528052,0
05a8a8dd7bcf852a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/05a8a8dd7bcf852a.jpg,-81.531833,41.506947,0
05ab76b813571e83.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/05ab76b813571e83.jpg,-81.53534,41.529429,0
05afa89b37d9be10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/05afa89b37d9be10.jpg,-81.547119,41.526345,0
05b216c9501d4389.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/05b216c9501d4389.jpg,-81.560883,41.518146,0
05bed26ed7fbad14.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/05bed26ed7fbad14.jpg,-81.543299,41.506713,0
05cb8d5a576d9961.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/05cb8d5a576d9961.jpg,-81.572736,41.506772,0
05d9d537060881b6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/05d9d537060881b6.jpg,-81.542242,41.506308,0
05e179329d6d17de.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/05e179329d6d17de.jpg,-81.556793,41.527402,0
05e4305292b40a61.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/05e4305292b40a61.jpg,-81.574793,41.523079,0
05e87c5b3af1ffda.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/05e87c5b3af1ffda.jpg,-81.527506,41.525624,0
05ee7b80e085870a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/05ee7b80e085870a.jpg,-81.531903,41.512029,0
05ee894381baf66e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/05ee894381baf66e.jpg,-81.573717,41.513086,0
05f71f870920c816.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/05f71f870920c816.jpg,-81.544662,41.533416,0
05fc797747b43738.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/05fc797747b43738.jpg,-81.54459,41.505421,0
060871e66b31ee84.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/060871e66b31ee84.jpg,-81.569522,41.530121,0
0618cd4758301cb9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/0618cd4758301cb9.jpg,-81.555573,41.516479,0
061bff79d39dd60b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/061bff79d39dd60b.jpg,-81.534641,41.506071,0
0624c5aa192873f2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/0624c5aa192873f2.jpg,-81.535471,41.520684,0
0625a4ba200992e6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/0625a4ba200992e6.jpg,-81.549579,41.524253,0
062c5ef3fa08e697.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/062c5ef3fa08e697.jpg,-81.530865,41.509414,0
062da72cb9d1493e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/062da72cb9d1493e.jpg,-81.576522,41.50704,0
06358abb2ea99449.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/06358abb2ea99449.jpg,-81.577482,41.525097,0
0638a0788ef2f739.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/0638a0788ef2f739.jpg,-81.563112,41.532267,0
063e094d02317b6b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/063e094d02317b6b.jpg,-81.538527,41.513633,0
064a39d25c3b20b5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/064a39d25c3b20b5.jpg,-81.562183,41.532591,0
064f4efd6576d6b7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/064f4efd6576d6b7.jpg,-81.543775,41.526499,0
06567acccbe32d65.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/06567acccbe32d65.jpg,-81.533561,41.519473,0
06568bb0d9f2cf08.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/06568bb0d9f2cf08.jpg,-81.57975,41.530848,0
0659dd54f88ba748.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/test/0659dd54f88ba748.jpg,-81.53306,41.517959,0
